"site_name","name","latitude","longitude","country","reef_type","reef_zone","reef_exposure"
"Ilha de Mocambique","quissanga",NA,NA,"Mozambique",NA,NA,NA
"Memba","luanda",NA,NA,"Mozambique",NA,NA,NA
"Memba","memba_mecuta_4",NA,NA,"Mozambique",NA,NA,NA
"Memba","memba_nauguema",NA,NA,"Mozambique",NA,NA,NA
"Memba","memba_mecuta_1",NA,NA,"Mozambique",NA,NA,NA
